url,length_url,length_hostname,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,nb_subdomains,status,ns_server,mx_server,number_ip_resolved,domain_length_url,domain_nb_dots,domain_nb_hyphens,domain_nb_at,domain_nb_qm,domain_nb_and,domain_nb_or,domain_nb_eq,domain_nb_underscore,domain_nb_tilde,domain_nb_percent,domain_nb_slash,domain_nb_star,domain_nb_colon,domain_nb_comma,domain_nb_semicolumn,domain_nb_dollar,domain_nb_space,domain_nb_www,domain_nb_com,domain_nb_dslash,domain_http_in_path,domain_https_token,domain_ratio_digits_url,domain_punycode,domain_port,domain_nb_subdomains
www.vacuumsguide.com,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
zrq2y.weblium.site,26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0384615384615384,0.0555555555555555,0,0,2,1,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.038461538461538464,0,0,2
phoenixlocksmith-az.com,37,23,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,1,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.byggmax.no,23,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.kkumag.hr,79,13,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.1265822784810126,0.7692307692307693,0,0,3,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.cicak2.com.au,97,17,4,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.1855670103092783,1.0588235294117647,0,0,4,1,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.010309278350515464,0,0,3
chineshydromechanical.com,33,25,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
collegegrad.com,59,15,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.softsea.com,53,15,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
en.wikipedia.org,44,16,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
account-update.amazon.co.jp.apl.mixh.jp,120,39,7,2,0,1,1,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0.175,0.5384615384615384,0,0,7,1,0,0,0,39,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,6
98.126.214.77,425,13,24,0,1,2,8,0,10,18,0,0,21,0,5,0,8,0,0,1,0,1,4,0,0.04,1.3076923076923077,0,1,24,1,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.023529411764705882,0,0,3
secureupdate.appleld.com.duilawyeryork.com,120,42,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0.1583333333333333,0.4523809523809524,0,0,4,1,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
faimejennings.com,40,17,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0.05,0.1176470588235294,0,0,1,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.androidcentral.com,56,22,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
espace-client.fr,49,16,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,1,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
www.worldpress.org,52,18,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0576923076923076,0.1666666666666666,0,0,3,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.iza99.com,85,13,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0.2705882352941176,1.7692307692307692,0,0,2,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.023529411764705882,0,0,2
secureupdate.appleld.com.duilawyeryork.com,68,42,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0.1029411764705882,0.1666666666666666,0,0,4,1,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
ru.godaddy.com,28,14,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.piano-lessons-for-life.com,64,30,3,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
sucursalpersonastransaccionesbancolombiacon.small-business-solutions.biz,80,72,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,1,0,0,0,72,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
vantlenatel.files.wordpress.com,74,31,4,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.081081081081081,0.1935483870967742,0,0,4,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,3
www.wootware.co.za,26,18,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,3
www.ecotel.co.za,25,16,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,3
halestelevision.co.uk,87,21,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,2,0,0,1,0.264367816091954,1.0952380952380951,0,0,2,1,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
licogi18.com.vn,1386,15,13,11,0,3,19,0,19,16,0,12,7,0,2,0,0,0,0,0,7,1,3,0,0.194083694083694,17.933333333333334,0,1,13,1,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.001443001443001443,0,0,2
www.nbc.com,27,11,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
forum.ethereum.org,78,18,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0641025641025641,0.2777777777777778,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.csgnetwork.com,41,18,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.snagajob.com,48,16,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
support10000.mixh.jp,54,20,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0925925925925925,0.25,0,0,2,1,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.09259259259259259,0,0,2
www.couponchief.com,41,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
forms.office.com,132,16,3,0,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0303030303030303,0.25,0,0,3,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
janegrok.wordpress.com,31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
en.wikipedia.org,62,16,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.tsmplug.com,58,15,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
werhawslink.com,98,15,1,4,0,0,0,0,0,5,0,0,7,0,1,0,0,0,0,0,1,0,0,1,0.4795918367346938,3.1333333333333333,0,0,1,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.shadetreetechnology.com,59,27,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0338983050847457,0.074074074074074,0,0,3,1,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
secur-ppal.xyz,22,14,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,1,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
www.ghadirigraphic.ir,47,21,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,3,1,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
searchsqlserver.techtarget.com,55,30,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.directrelief.org,29,20,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.mathopenref.com,43,19,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,3,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
bancodbrasilgerenciadorfinanceiro.myinternetsecure.com,72,54,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,1,0,0,0,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.traveltastings.com,30,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,1,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
support-appleld.com.secureupdate.duilawyeryork.com,125,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,0,0,1,0.152,0.38,0,0,4,1,0,0,0,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
volarevic.com,48,13,1,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.instructables.com,54,21,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.tumblr.com,80,14,4,2,0,1,0,0,1,0,0,4,3,0,1,0,0,0,0,1,2,0,1,0,0.05,0.2857142857142857,0,0,4,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
136710.txtplug.com,26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.2307692307692307,0.3333333333333333,0,0,2,1,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.23076923076923078,0,0,2
redirectlyoseven.web.app,69,24,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,4,1,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.alaskanmalamute.us,56,22,5,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,5,1,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
utlm.org,59,8,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
www.supersignfactory.com,77,24,2,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,1,3,0,0,1,0.0,0.0,0,0,2,1,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.432player.com,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.1153846153846153,0.1764705882352941,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.11538461538461539,0,0,2
secureupdate.appleld.com.duilawyeryork.com,118,42,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,2,0,0,1,0.1864406779661017,0.5238095238095238,0,0,4,1,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
www.healthrid.org,25,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.vincheckup.com,27,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
shippingandfreightresource.com,68,30,1,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
ru.wikipedia.org,49,16,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
en.m.wikipedia.org,49,18,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,3
www.wincalendar.com,28,19,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
cathaskueche.wordpress.com,35,26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
forms.office.com,132,16,3,0,0,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.053030303030303,0.4375,0,0,3,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
kovolem.cz,73,10,1,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.3287671232876712,2.4,0,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
www.memeglobal.com,26,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.gratis-in-berlin.de,32,23,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
provenancewines.com.au,31,22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
www.wakeonlan.ru,49,16,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,3,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.jjscdc.cn,121,13,7,1,0,2,1,0,2,0,0,0,14,0,3,0,1,0,0,1,1,1,2,1,0.0165289256198347,0.1538461538461538,0,1,7,1,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
aws.amazon.com,83,14,2,10,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.0481927710843373,0.2857142857142857,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
support-appleld.com.secureupdate.duilawyeryork.com,128,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0.203125,0.52,0,0,4,1,0,0,0,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
rentappadmin.propertyform.in,59,28,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,1,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
airwater.co.za,21,14,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.imdb.com,33,12,2,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0.2121212121212121,0.5833333333333334,0,0,2,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
www.opentable.com,38,17,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
en.wikipedia.org,55,16,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
106.12.192.247,22,14,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.5,0.7857142857142857,0,0,3,1,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.5,0,0,3
www.kotikokki.net,26,17,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
www.theguardian.com,66,19,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.0,0,0,2
bhaktimarga.hu,21,14,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
support-appleld.com.secureupdate.duilawyeryork.com,128,50,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0.140625,0.36,0,0,4,1,0,0,0,50,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,1,0.0,0,0,4
web-adminportal.my-free.website,39,31,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,2,1,0,0,0,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.support-appleld.com.secureupdate.duilawyeryork.com,129,54,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,2,0,0,1,0.0852713178294573,0.2037037037037037,0,0,5,1,0,0,0,54,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,1,0.0,0,0,5
www.resilienz.at,25,16,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.0,0,0,2
stil-proiect.ro,80,15,2,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,1
atendimento.rnp.br,126,18,3,0,0,1,0,0,2,0,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0.0873015873015873,0.6111111111111112,0,0,3,1,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
www.secureupdate.appleld.com.duilawyeryork.com,124,46,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,2,0,0,0,0.1693548387096774,0.4565217391304347,0,0,5,1,0,0,0,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,-1,1,0.0,0,0,5
idocall.com,89,11,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,2,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,1
www.amazon.de.openid315561.anpectiza.tk,332,39,6,0,0,1,3,0,4,4,0,0,9,0,1,0,3,0,0,1,0,0,0,1,0.1325301204819277,1.1282051282051282,0,0,6,1,0,0,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.018072289156626505,0,0,5
powerpoint7777.typeform.com,47,27,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0851063829787234,0.1481481481481481,0,0,2,1,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0851063829787234,0,0,2
encryptdrive.booogle.net,79,24,2,0,0,1,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0.0886075949367088,0.2916666666666667,0,1,2,1,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0.0,0,0,2
forms.office.com,132,16,3,0,0,1,0,0,1,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0378787878787878,0.3125,0,0,3,1,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0.0,0,0,2
